agent_id,time,lng,lat
Car-1,2008-06-17 00:23:47,116.4718866,39.9224633
Car-1,2008-06-17 00:24:06,116.4718899,39.9224849
Car-1,2008-06-17 00:24:14,116.4718883,39.9224799
Car-1,2008-06-17 00:24:26,116.4718883,39.9224799
Car-1,2008-06-17 00:24:28,116.4718883,39.9224783
Car-1,2008-06-17 00:24:30,116.4718733,39.9224816
Car-1,2008-06-17 00:24:32,116.4718416,39.92246
Car-1,2008-06-17 00:24:34,116.4718133,39.9224399
Car-1,2008-06-17 00:24:36,116.4718216,39.922445
Car-1,2008-06-17 00:25:20,116.4718349,39.9223766
Car-1,2008-06-17 00:25:22,116.4718399,39.9223766
Car-1,2008-06-17 00:25:25,116.4718499,39.9223766
Car-1,2008-06-17 00:25:27,116.47188,39.9223149
Car-1,2008-06-17 00:25:29,116.4718583,39.9222233
Car-1,2008-06-17 00:25:31,116.47186,39.9221199
Car-1,2008-06-17 00:25:33,116.4718366,39.9220016
Car-1,2008-06-17 00:25:35,116.4718399,39.9218649
Car-1,2008-06-17 00:25:37,116.471845,39.92173
Car-1,2008-06-17 00:25:39,116.4718416,39.9215716
Car-1,2008-06-17 00:25:41,116.4718316,39.9214283
Car-1,2008-06-17 00:25:43,116.471825,39.921285
Car-1,2008-06-17 00:25:45,116.4718199,39.92114
Car-1,2008-06-17 00:25:47,116.4718149,39.9209966
Car-1,2008-06-17 00:25:49,116.4718166,39.9208566
Car-1,2008-06-17 00:26:03,116.4720949,39.9202216
Car-1,2008-06-17 00:26:05,116.4720483,39.9203
Car-1,2008-06-17 00:26:09,116.4720099,39.92036
Car-1,2008-06-17 00:26:26,116.4720033,39.9203466
Car-1,2008-06-17 00:26:28,116.4720249,39.9203266
Car-1,2008-06-17 00:26:30,116.4720416,39.9203033
Car-1,2008-06-17 00:26:32,116.4720383,39.9202716
Car-1,2008-06-17 00:26:34,116.4720249,39.9202466
Car-1,2008-06-17 00:26:36,116.4720283,39.9202316
Car-1,2008-06-17 00:26:38,116.4720316,39.9202116
Car-1,2008-06-17 00:26:40,116.4720249,39.92019
Car-1,2008-06-17 00:27:04,116.4717016,39.9188366
Car-1,2008-06-17 00:27:38,116.4714033,39.9178966
Car-1,2008-06-17 00:27:40,116.4712633,39.9180233
Car-1,2008-06-17 00:27:42,116.4711216,39.9181549
Car-1,2008-06-17 00:27:50,116.4715766,39.9166866
Car-1,2008-06-17 00:27:52,116.471585,39.91653
Car-1,2008-06-17 00:27:54,116.4715633,39.9164483
Car-1,2008-06-17 00:27:56,116.4715583,39.9164516
Car-1,2008-06-17 00:27:58,116.4715549,39.91646
Car-1,2008-06-17 00:28:43,116.4718383,39.9167049
Car-1,2008-06-17 00:28:45,116.4718149,39.9165499
Car-1,2008-06-17 00:28:47,116.4718283,39.9165466
Car-1,2008-06-17 00:28:52,116.4717816,39.9165566
Car-1,2008-06-17 00:28:54,116.471775,39.9165233
Car-1,2008-06-17 00:28:56,116.4717883,39.9164833
Car-1,2008-06-17 00:28:58,116.4717933,39.9164233
Car-1,2008-06-17 00:29:00,116.4718016,39.9163599
Car-1,2008-06-17 00:29:47,116.4717016,39.9141166
Car-1,2008-06-17 00:29:49,116.471725,39.9139916
Car-1,2008-06-17 00:29:51,116.47174,39.9138633
Car-1,2008-06-17 00:30:02,116.47172,39.913325
Car-1,2008-06-17 00:30:04,116.471685,39.9132516
Car-1,2008-06-17 00:30:06,116.4716816,39.913195
Car-1,2008-06-17 00:30:08,116.4716683,39.9131966
Car-1,2008-06-17 00:30:10,116.4716583,39.9131899
Car-1,2008-06-17 00:30:12,116.47165,39.9131833
Car-1,2008-06-17 00:30:25,116.4718466,39.9135249
Car-1,2008-06-17 00:30:27,116.4718916,39.9136916
Car-1,2008-06-17 00:30:29,116.4718616,39.9136416
Car-1,2008-06-17 00:30:31,116.4718583,39.9136066
Car-1,2008-06-17 00:30:45,116.4718399,39.9126216
Car-1,2008-06-17 00:30:47,116.4718316,39.9124783
Car-1,2008-06-17 00:30:49,116.47183,39.9123383
Car-1,2008-06-17 00:30:54,116.4717983,39.9119733
Car-1,2008-06-17 00:31:09,116.4714999,39.9110116
Car-1,2008-06-17 00:31:11,116.4715983,39.9109183
Car-1,2008-06-17 00:31:19,116.4716399,39.9108866
Car-1,2008-06-17 00:31:21,116.4716566,39.9108199
Car-1,2008-06-17 00:31:23,116.4716766,39.9107283
Car-1,2008-06-17 00:32:33,116.4718033,39.9098683
Car-1,2008-06-17 00:32:50,116.4717166,39.909345
Car-1,2008-06-17 00:32:52,116.4716249,39.90936
