agent_id,time,lng,lat
Car-1,2008-06-14 03:13:42,116.4185833,39.9725399
Car-1,2008-06-14 03:13:47,116.4185716,39.9725799
Car-1,2008-06-14 03:13:52,116.4185783,39.9726183
Car-1,2008-06-14 03:13:54,116.4185699,39.9726383
Car-1,2008-06-14 03:13:56,116.4185733,39.9726749
Car-1,2008-06-14 03:13:58,116.4185683,39.9727083
Car-1,2008-06-14 03:14:00,116.4185549,39.9727166
Car-1,2008-06-14 03:14:02,116.418565,39.9727333
Car-1,2008-06-14 03:14:04,116.4185616,39.9727533
Car-1,2008-06-14 03:14:06,116.418565,39.9727766
Car-1,2008-06-14 03:14:08,116.4185699,39.9728033
Car-1,2008-06-14 03:14:10,116.4186083,39.9728583
Car-1,2008-06-14 03:14:12,116.4186166,39.9728766
Car-1,2008-06-14 03:14:14,116.41858,39.9728783
Car-1,2008-06-14 03:14:19,116.41849,39.9728433
Car-1,2008-06-14 03:14:24,116.4184466,39.972865
Car-1,2008-06-14 03:14:29,116.4184266,39.9729466
Car-1,2008-06-14 03:14:31,116.4184699,39.9730083
Car-1,2008-06-14 03:23:54,116.4182616,39.973175
Car-1,2008-06-14 03:23:56,116.418265,39.973275
Car-1,2008-06-14 03:23:58,116.4183,39.9733766
Car-1,2008-06-14 03:24:00,116.4182933,39.97347
Car-1,2008-06-14 03:24:02,116.4182816,39.973565
Car-1,2008-06-14 03:24:04,116.4182766,39.9736566
Car-1,2008-06-14 03:24:06,116.4182583,39.9736983
Car-1,2008-06-14 03:24:08,116.4182666,39.9737366
Car-1,2008-06-14 03:24:10,116.4182699,39.9737483
Car-1,2008-06-14 03:24:15,116.4182416,39.9737366
Car-1,2008-06-14 03:24:17,116.4182433,39.9737483
Car-1,2008-06-14 03:24:22,116.4182266,39.9738216
Car-1,2008-06-14 03:24:24,116.4182166,39.9738849
Car-1,2008-06-14 03:24:26,116.4182383,39.9739799
Car-1,2008-06-14 03:24:28,116.4182483,39.9740833
Car-1,2008-06-14 03:24:30,116.4182699,39.974195
Car-1,2008-06-14 03:24:32,116.4182466,39.9743083
Car-1,2008-06-14 03:24:35,116.4182349,39.9744849
Car-1,2008-06-14 03:24:39,116.4182483,39.9747583
Car-1,2008-06-14 03:24:41,116.4182349,39.9748799
Car-1,2008-06-14 03:24:43,116.418215,39.9749616
Car-1,2008-06-14 03:24:45,116.4182083,39.9750233
Car-1,2008-06-14 03:24:47,116.4182233,39.97507
Car-1,2008-06-14 03:24:49,116.4182233,39.97508
Car-1,2008-06-14 03:24:51,116.4182266,39.9750883
Car-1,2008-06-14 03:24:53,116.4182233,39.9751066
Car-1,2008-06-14 03:24:55,116.4182349,39.9751533
Car-1,2008-06-14 03:24:57,116.4182416,39.9751966
Car-1,2008-06-14 03:24:59,116.4182733,39.9752566
Car-1,2008-06-14 03:25:01,116.4182883,39.9753066
Car-1,2008-06-14 03:25:03,116.4183166,39.9753549
Car-1,2008-06-14 03:25:05,116.4183649,39.9754216
Car-1,2008-06-14 03:25:07,116.4183783,39.9754649
Car-1,2008-06-14 03:25:09,116.4183733,39.9755133
Car-1,2008-06-14 03:25:11,116.4183799,39.9755833
Car-1,2008-06-14 03:25:13,116.4183783,39.9756483
Car-1,2008-06-14 03:25:15,116.4183649,39.9757199
Car-1,2008-06-14 03:25:17,116.4183716,39.9757733
Car-1,2008-06-14 03:25:19,116.4183649,39.9757766
Car-1,2008-06-14 03:25:24,116.4183999,39.9758733
Car-1,2008-06-14 03:25:26,116.4184033,39.9759149
Car-1,2008-06-14 03:25:34,116.4183766,39.9760133
Car-1,2008-06-14 03:25:36,116.4183749,39.9760316
Car-1,2008-06-14 03:25:41,116.4183366,39.9761316
Car-1,2008-06-14 03:25:43,116.4183633,39.9761833
Car-1,2008-06-14 03:25:45,116.4183083,39.9763033
Car-1,2008-06-14 03:25:47,116.41828,39.9764499
Car-1,2008-06-14 03:25:49,116.4182699,39.9766216
Car-1,2008-06-14 03:25:53,116.418265,39.9769499
Car-1,2008-06-14 03:25:55,116.418245,39.9771083
Car-1,2008-06-14 03:25:57,116.4182049,39.9772899
Car-1,2008-06-14 03:25:59,116.4181716,39.9774866
Car-1,2008-06-14 03:26:01,116.4181683,39.9776733
Car-1,2008-06-14 03:26:03,116.4181466,39.9778633
Car-1,2008-06-14 03:26:05,116.418145,39.9780416
Car-1,2008-06-14 03:26:07,116.4181349,39.9782233
Car-1,2008-06-14 03:26:09,116.4181233,39.9783816
Car-1,2008-06-14 03:26:11,116.4181416,39.9785166
Car-1,2008-06-14 03:26:13,116.4181016,39.978595
Car-1,2008-06-14 03:26:15,116.4180866,39.9786916
Car-1,2008-06-14 03:26:17,116.4180816,39.9787583
Car-1,2008-06-14 03:26:19,116.418075,39.9787866
Car-1,2008-06-14 03:26:21,116.4181166,39.9788883
Car-1,2008-06-14 03:26:23,116.4181649,39.9789616
Car-1,2008-06-14 03:26:25,116.4181933,39.9790283
Car-1,2008-06-14 03:26:27,116.4181816,39.979035
Car-1,2008-06-14 03:26:32,116.4181816,39.979035
Car-1,2008-06-14 03:26:37,116.41818,39.979035
Car-1,2008-06-14 03:26:42,116.41818,39.979035
Car-1,2008-06-14 03:26:47,116.41818,39.979035
Car-1,2008-06-14 03:26:50,116.41818,39.979035
Car-1,2008-06-14 03:26:52,116.4181816,39.979035
