agent_id,time,lng,lat
Car-1,2008-05-14 10:06:37,116.3299299,39.9752233
Car-1,2008-05-14 10:06:51,116.3299299,39.9752233
Car-1,2008-05-14 10:06:53,116.3299299,39.9752266
Car-1,2008-05-14 10:06:55,116.3299116,39.9752266
Car-1,2008-05-14 10:06:57,116.3298683,39.9752399
Car-1,2008-05-14 10:06:59,116.3298233,39.9752466
Car-1,2008-05-14 10:07:01,116.3297249,39.9752466
Car-1,2008-05-14 10:07:03,116.3296416,39.97526
Car-1,2008-05-14 10:07:05,116.3295633,39.9752633
Car-1,2008-05-14 10:07:07,116.3295016,39.9752483
Car-1,2008-05-14 10:07:09,116.3294116,39.9752399
Car-1,2008-05-14 10:07:11,116.32935,39.9752166
Car-1,2008-05-14 10:07:13,116.3292966,39.9751849
Car-1,2008-05-14 10:07:15,116.329265,39.97514
Car-1,2008-05-14 10:07:17,116.3292133,39.9751066
Car-1,2008-05-14 10:07:19,116.32914,39.9751016
Car-1,2008-05-14 10:07:21,116.3290466,39.9751049
Car-1,2008-05-14 10:07:23,116.3289116,39.9751233
Car-1,2008-05-14 10:07:25,116.3287733,39.975135
Car-1,2008-05-14 10:07:27,116.3286,39.9751666
Car-1,2008-05-14 10:07:29,116.3284166,39.9751916
Car-1,2008-05-14 10:07:31,116.3282483,39.97521
Car-1,2008-05-14 10:07:33,116.3281266,39.9752183
Car-1,2008-05-14 10:07:35,116.3280583,39.9752233
Car-1,2008-05-14 10:07:37,116.3279749,39.9752266
Car-1,2008-05-14 10:07:39,116.3279266,39.9752233
Car-1,2008-05-14 10:07:41,116.3278766,39.9752399
Car-1,2008-05-14 10:07:43,116.3278449,39.97525
Car-1,2008-05-14 10:07:45,116.3278283,39.9752533
Car-1,2008-05-14 10:07:47,116.3277849,39.9752583
Car-1,2008-05-14 10:07:49,116.3277316,39.9752766
Car-1,2008-05-14 10:07:51,116.327655,39.9753083
Car-1,2008-05-14 10:07:53,116.3275883,39.975345
Car-1,2008-05-14 10:07:55,116.3275566,39.9753933
