agent_id,time,lng,lat
Car-1,2008-06-15 03:51:07,116.4826133,39.9324183
Car-1,2008-06-15 03:51:09,116.4826766,39.9324183
Car-1,2008-06-15 03:51:11,116.4827649,39.9324183
Car-1,2008-06-15 03:51:13,116.48286,39.9324166
Car-1,2008-06-15 03:51:15,116.48298,39.9324149
Car-1,2008-06-15 03:51:17,116.4831283,39.9324133
Car-1,2008-06-15 03:51:19,116.4832983,39.9324149
Car-1,2008-06-15 03:51:21,116.4834833,39.932425
Car-1,2008-06-15 03:51:23,116.4836733,39.9324533
Car-1,2008-06-15 03:51:25,116.48384,39.9324899
Car-1,2008-06-15 03:51:27,116.48396,39.9325549
Car-1,2008-06-15 03:51:29,116.4840749,39.9326566
Car-1,2008-06-15 03:51:31,116.4841183,39.9327866
Car-1,2008-06-15 03:51:33,116.4841249,39.932915
Car-1,2008-06-15 03:51:35,116.4841183,39.9330299
Car-1,2008-06-15 03:51:37,116.484115,39.9331383
Car-1,2008-06-15 03:51:39,116.4841116,39.9332549
Car-1,2008-06-15 03:51:41,116.4841083,39.9333466
Car-1,2008-06-15 03:51:43,116.4841033,39.9334266
Car-1,2008-06-15 03:51:45,116.4841,39.9335233
Car-1,2008-06-15 03:51:47,116.4840983,39.933645
Car-1,2008-06-15 03:51:49,116.4840983,39.933785
Car-1,2008-06-15 03:51:51,116.4841049,39.9339583
Car-1,2008-06-15 03:51:53,116.4841099,39.9341483
Car-1,2008-06-15 03:51:55,116.4841133,39.9343366
Car-1,2008-06-15 03:51:57,116.4841133,39.9345283
Car-1,2008-06-15 03:51:59,116.4841133,39.934695
Car-1,2008-06-15 03:52:01,116.4841049,39.9348549
Car-1,2008-06-15 03:52:03,116.4840833,39.9350133
Car-1,2008-06-15 03:52:05,116.4840549,39.935185
Car-1,2008-06-15 03:52:07,116.4840349,39.9353749
Car-1,2008-06-15 03:52:09,116.4840316,39.935575
Car-1,2008-06-15 03:52:11,116.4840316,39.9357649
Car-1,2008-06-15 03:52:13,116.4840266,39.9359333
Car-1,2008-06-15 03:52:15,116.4840266,39.93611
Car-1,2008-06-15 03:52:17,116.4840199,39.9363099
Car-1,2008-06-15 03:52:20,116.4839933,39.9366216
Car-1,2008-06-15 03:52:23,116.4839733,39.9369983
Car-1,2008-06-15 03:52:26,116.4839583,39.9374016
Car-1,2008-06-15 03:52:29,116.4839466,39.9378016
Car-1,2008-06-15 03:52:32,116.4839233,39.93821
Car-1,2008-06-15 03:52:35,116.4839133,39.9386499
