agent_id,time,lng,lat
Car-1,2008-05-22 10:50:54,116.335127,39.974821
Car-1,2008-05-22 10:50:55,116.335452,39.974936
Car-1,2008-05-22 10:50:57,116.335561,39.974849
Car-1,2008-05-22 10:50:58,116.335661,39.974829
Car-1,2008-05-22 10:51:00,116.335996,39.974878
Car-1,2008-05-22 10:51:04,116.336955,39.974883
Car-1,2008-05-22 10:51:05,116.337053,39.974884
Car-1,2008-05-22 10:51:06,116.33715,39.974887
Car-1,2008-05-22 10:51:07,116.337246,39.974884
Car-1,2008-05-22 10:51:08,116.337328,39.974881
Car-1,2008-05-22 10:51:09,116.337422,39.974887
Car-1,2008-05-22 10:51:10,116.337515,39.974892
Car-1,2008-05-22 10:51:11,116.337597,39.974891
Car-1,2008-05-22 10:51:12,116.337628,39.974861
Car-1,2008-05-22 10:51:13,116.337686,39.974849
Car-1,2008-05-22 10:51:14,116.337759,39.974854
Car-1,2008-05-22 10:51:15,116.337826,39.974863
Car-1,2008-05-22 10:51:16,116.337891,39.974871
Car-1,2008-05-22 10:51:17,116.33795,39.974882
Car-1,2008-05-22 10:51:18,116.338007,39.974894
Car-1,2008-05-22 10:51:41,116.338358,39.975574
Car-1,2008-05-22 10:51:42,116.338409,39.975577
Car-1,2008-05-22 10:51:43,116.338435,39.975588
Car-1,2008-05-22 10:51:44,116.338422,39.975582
Car-1,2008-05-22 10:51:45,116.338409,39.975576
Car-1,2008-05-22 10:51:46,116.338405,39.975564
Car-1,2008-05-22 10:51:48,116.338417,39.975545
Car-1,2008-05-22 10:52:05,116.338622,39.975655
Car-1,2008-05-22 10:52:08,116.338116,39.975445
Car-1,2008-05-22 10:52:09,116.338101,39.975439
Car-1,2008-05-22 10:52:12,116.338245,39.975512
Car-1,2008-05-22 10:52:13,116.338242,39.975513
Car-1,2008-05-22 10:52:17,116.338252,39.97551
Car-1,2008-05-22 10:52:18,116.338278,39.975516
Car-1,2008-05-22 10:52:19,116.338288,39.975506
Car-1,2008-05-22 10:52:20,116.338316,39.9755
Car-1,2008-05-22 10:52:21,116.338331,39.975497
Car-1,2008-05-22 10:52:22,116.338345,39.975495
Car-1,2008-05-22 10:52:23,116.338372,39.975499
Car-1,2008-05-22 10:52:24,116.338387,39.975501
Car-1,2008-05-22 10:52:25,116.338381,39.975506
Car-1,2008-05-22 10:52:26,116.338381,39.975514
Car-1,2008-05-22 10:52:27,116.338385,39.975521
Car-1,2008-05-22 10:52:28,116.338383,39.975528
Car-1,2008-05-22 10:52:29,116.338366,39.975533
Car-1,2008-05-22 10:52:30,116.33835,39.975539
Car-1,2008-05-22 10:52:31,116.338318,39.975542
Car-1,2008-05-22 10:52:32,116.338283,39.975537
Car-1,2008-05-22 10:52:33,116.338252,39.975542
Car-1,2008-05-22 10:52:34,116.338218,39.975543
Car-1,2008-05-22 10:52:35,116.338193,39.975542
Car-1,2008-05-22 10:52:36,116.338179,39.975535
Car-1,2008-05-22 10:52:37,116.338168,39.975531
Car-1,2008-05-22 10:52:38,116.338152,39.975536
Car-1,2008-05-22 10:52:39,116.338138,39.975543
Car-1,2008-05-22 10:52:40,116.338129,39.975544
Car-1,2008-05-22 10:52:41,116.338118,39.975543
Car-1,2008-05-22 10:52:42,116.33811,39.975543
Car-1,2008-05-22 10:52:43,116.338107,39.975541
Car-1,2008-05-22 10:52:47,116.3381,39.975548
Car-1,2008-05-22 10:52:52,116.338101,39.975544
Car-1,2008-05-22 10:52:54,116.338104,39.975541
Car-1,2008-05-22 10:52:55,116.338114,39.975535
Car-1,2008-05-22 10:52:56,116.338129,39.975527
Car-1,2008-05-22 10:52:57,116.338141,39.975521
Car-1,2008-05-22 10:52:58,116.338152,39.975515
Car-1,2008-05-22 10:52:59,116.338165,39.975511
Car-1,2008-05-22 10:53:00,116.338192,39.975501
Car-1,2008-05-22 10:53:01,116.338238,39.975502
Car-1,2008-05-22 10:53:02,116.338269,39.975488
Car-1,2008-05-22 10:53:03,116.338292,39.975492
Car-1,2008-05-22 10:53:04,116.338313,39.9755
Car-1,2008-05-22 10:53:05,116.338332,39.975511
Car-1,2008-05-22 10:53:06,116.338344,39.975541
Car-1,2008-05-22 10:53:07,116.338355,39.975569
Car-1,2008-05-22 10:53:08,116.338384,39.975575
Car-1,2008-05-22 10:53:09,116.338402,39.975595
Car-1,2008-05-22 10:53:10,116.338423,39.975604
Car-1,2008-05-22 10:53:11,116.338438,39.97561
Car-1,2008-05-22 10:53:12,116.338446,39.975617
Car-1,2008-05-22 10:53:13,116.338463,39.975623
Car-1,2008-05-22 10:53:14,116.338545,39.97563
Car-1,2008-05-22 10:53:15,116.338608,39.975641
Car-1,2008-05-22 10:53:16,116.338677,39.975651
Car-1,2008-05-22 10:53:17,116.338752,39.975661
Car-1,2008-05-22 10:53:18,116.33883,39.975671
Car-1,2008-05-22 10:53:19,116.338919,39.975684
Car-1,2008-05-22 10:53:20,116.339056,39.975689
Car-1,2008-05-22 10:53:21,116.339202,39.975693
Car-1,2008-05-22 10:53:22,116.339304,39.975706
Car-1,2008-05-22 10:53:23,116.339452,39.975713
Car-1,2008-05-22 10:53:24,116.339617,39.975711
Car-1,2008-05-22 10:53:25,116.339766,39.975715
