agent_id,time,lng,lat
Car-1,2008-05-31 03:42:38,116.349848,39.985879
Car-1,2008-05-31 03:42:40,116.349666,39.985883
Car-1,2008-05-31 03:42:42,116.349455,39.985894
Car-1,2008-05-31 03:42:44,116.349253,39.985892
Car-1,2008-05-31 03:42:46,116.349045,39.985894
Car-1,2008-05-31 03:42:48,116.348846,39.985888
Car-1,2008-05-31 03:42:50,116.348671,39.985877
Car-1,2008-05-31 03:42:52,116.348508,39.985871
Car-1,2008-05-31 03:42:54,116.348395,39.985863
Car-1,2008-05-31 03:42:56,116.348312,39.985851
Car-1,2008-05-31 03:42:58,116.348291,39.985848
Car-1,2008-05-31 03:43:00,116.34829,39.985847
Car-1,2008-05-31 03:43:02,116.348287,39.985847
Car-1,2008-05-31 03:43:04,116.348287,39.985847
Car-1,2008-05-31 03:43:06,116.348287,39.985847
Car-1,2008-05-31 03:43:08,116.348289,39.985847
Car-1,2008-05-31 03:43:10,116.348289,39.985847
Car-1,2008-05-31 03:43:12,116.348289,39.985847
Car-1,2008-05-31 03:43:14,116.34829,39.985847
Car-1,2008-05-31 03:43:16,116.34829,39.985847
Car-1,2008-05-31 03:43:18,116.34829,39.985847
Car-1,2008-05-31 03:43:20,116.34829,39.985847
Car-1,2008-05-31 03:43:22,116.34829,39.985848
Car-1,2008-05-31 03:43:24,116.34829,39.985848
Car-1,2008-05-31 03:43:26,116.34829,39.985848
Car-1,2008-05-31 03:43:28,116.34829,39.985848
Car-1,2008-05-31 03:43:30,116.34829,39.985848
Car-1,2008-05-31 03:43:32,116.348291,39.985848
Car-1,2008-05-31 03:43:34,116.348291,39.985849
Car-1,2008-05-31 03:43:36,116.348293,39.985849
Car-1,2008-05-31 03:43:38,116.348293,39.985849
Car-1,2008-05-31 03:43:40,116.348293,39.985849
Car-1,2008-05-31 03:43:42,116.348293,39.985849
Car-1,2008-05-31 03:43:44,116.348293,39.985849
Car-1,2008-05-31 03:43:46,116.348294,39.985849
Car-1,2008-05-31 03:43:48,116.348294,39.985849
Car-1,2008-05-31 03:43:50,116.348294,39.985849
Car-1,2008-05-31 03:43:52,116.348294,39.985849
Car-1,2008-05-31 03:43:54,116.348294,39.985849
Car-1,2008-05-31 03:43:56,116.348294,39.985849
Car-1,2008-05-31 03:43:58,116.348294,39.985849
Car-1,2008-05-31 03:44:00,116.348293,39.985849
Car-1,2008-05-31 03:44:02,116.348293,39.985849
Car-1,2008-05-31 03:44:04,116.348294,39.985849
Car-1,2008-05-31 03:44:06,116.348294,39.985849
Car-1,2008-05-31 03:44:08,116.348293,39.985849
Car-1,2008-05-31 03:44:10,116.348293,39.985849
Car-1,2008-05-31 03:44:12,116.348294,39.985849
Car-1,2008-05-31 03:44:14,116.348294,39.985849
Car-1,2008-05-31 03:44:16,116.348294,39.985848
Car-1,2008-05-31 03:44:18,116.348294,39.985849
Car-1,2008-05-31 03:44:20,116.348294,39.985849
Car-1,2008-05-31 03:44:22,116.348294,39.985849
Car-1,2008-05-31 03:44:24,116.348294,39.985849
Car-1,2008-05-31 03:44:26,116.348293,39.985849
Car-1,2008-05-31 03:44:28,116.348293,39.985849
Car-1,2008-05-31 03:44:30,116.348293,39.985849
Car-1,2008-05-31 03:44:32,116.348292,39.985849
Car-1,2008-05-31 03:44:34,116.348288,39.985849
Car-1,2008-05-31 03:44:36,116.34828,39.985848
Car-1,2008-05-31 03:44:38,116.348255,39.985848
Car-1,2008-05-31 03:44:40,116.348187,39.985836
Car-1,2008-05-31 03:44:42,116.348075,39.985828
Car-1,2008-05-31 03:44:44,116.347937,39.985819
Car-1,2008-05-31 03:44:46,116.347789,39.985827
Car-1,2008-05-31 03:44:48,116.347667,39.98582
Car-1,2008-05-31 03:44:50,116.347566,39.985807
Car-1,2008-05-31 03:44:52,116.347469,39.985776
