agent_id,time,lng,lat
Car-1,2009-04-02 10:46:23,116.3687,39.878551
Car-1,2009-04-02 10:46:28,116.36861,39.878696
Car-1,2009-04-02 10:46:33,116.368621,39.878748
Car-1,2009-04-02 10:46:38,116.368575,39.878802
Car-1,2009-04-02 10:46:43,116.368546,39.878891
Car-1,2009-04-02 10:46:48,116.36847,39.879017
Car-1,2009-04-02 10:46:53,116.368489,39.87916
Car-1,2009-04-02 10:46:58,116.368528,39.879515
Car-1,2009-04-02 10:47:03,116.368542,39.879958
Car-1,2009-04-02 10:47:08,116.368552,39.880473
Car-1,2009-04-02 10:47:13,116.368526,39.880998
Car-1,2009-04-02 10:47:18,116.368514,39.881254
Car-1,2009-04-02 10:47:23,116.368439,39.881455
Car-1,2009-04-02 10:47:28,116.368358,39.881572
Car-1,2009-04-02 10:47:33,116.368321,39.881603
Car-1,2009-04-02 10:47:38,116.368302,39.881612
Car-1,2009-04-02 10:47:43,116.368276,39.881613
Car-1,2009-04-02 10:47:48,116.368273,39.881636
Car-1,2009-04-02 10:47:53,116.368329,39.881639
Car-1,2009-04-02 10:47:58,116.368365,39.881656
Car-1,2009-04-02 10:48:03,116.368376,39.881658
Car-1,2009-04-02 10:48:08,116.368394,39.881662
Car-1,2009-04-02 10:48:13,116.368428,39.881809
Car-1,2009-04-02 10:48:18,116.368437,39.882101
Car-1,2009-04-02 10:48:23,116.368481,39.882479
Car-1,2009-04-02 10:48:28,116.368523,39.882965
Car-1,2009-04-02 10:48:33,116.368484,39.883348
Car-1,2009-04-02 10:48:38,116.368445,39.883501
Car-1,2009-04-02 10:48:43,116.368454,39.883505
Car-1,2009-04-02 10:48:48,116.368505,39.883575
Car-1,2009-04-02 10:48:53,116.368535,39.883813
Car-1,2009-04-02 10:48:58,116.368575,39.884219
Car-1,2009-04-02 10:49:03,116.368585,39.8847
Car-1,2009-04-02 10:49:08,116.368639,39.885152
Car-1,2009-04-02 10:49:13,116.368694,39.88568
Car-1,2009-04-02 10:49:18,116.368741,39.88626
Car-1,2009-04-02 10:49:23,116.368767,39.886784
Car-1,2009-04-02 10:49:28,116.368761,39.887028
Car-1,2009-04-02 10:49:33,116.368744,39.887046
Car-1,2009-04-02 10:49:38,116.368759,39.887031
Car-1,2009-04-02 10:49:43,116.368771,39.887035
Car-1,2009-04-02 10:49:46,116.368771,39.887035
Car-1,2009-04-02 10:49:48,116.368776,39.887027
Car-1,2009-04-02 10:49:53,116.368768,39.887012
Car-1,2009-04-02 10:49:58,116.368738,39.88701
Car-1,2009-04-02 10:50:03,116.368717,39.887012
Car-1,2009-04-02 10:50:08,116.368703,39.887014
Car-1,2009-04-02 10:50:13,116.368697,39.887011
Car-1,2009-04-02 10:50:16,116.368697,39.887011
Car-1,2009-04-02 10:50:18,116.368704,39.887009
Car-1,2009-04-02 10:50:23,116.368696,39.887115
Car-1,2009-04-02 10:50:28,116.36866,39.88739
Car-1,2009-04-02 10:50:33,116.368661,39.887715
Car-1,2009-04-02 10:50:38,116.368637,39.888084
Car-1,2009-04-02 10:50:43,116.368572,39.888391
Car-1,2009-04-02 10:50:48,116.368518,39.888747
Car-1,2009-04-02 10:50:53,116.368491,39.889093
Car-1,2009-04-02 10:50:58,116.368466,39.889299
Car-1,2009-04-02 10:51:03,116.36843,39.889446
Car-1,2009-04-02 10:51:08,116.36839,39.889441
Car-1,2009-04-02 10:51:13,116.368363,39.889445
Car-1,2009-04-02 10:51:18,116.368471,39.889544
Car-1,2009-04-02 10:51:23,116.368587,39.889746
Car-1,2009-04-02 10:51:28,116.368645,39.890048
Car-1,2009-04-02 10:51:33,116.368646,39.890336
Car-1,2009-04-02 10:51:38,116.368584,39.890569
Car-1,2009-04-02 10:51:43,116.368547,39.890803
Car-1,2009-04-02 10:51:48,116.368464,39.890931
Car-1,2009-04-02 10:51:53,116.368483,39.891029
Car-1,2009-04-02 10:51:58,116.368556,39.89116
Car-1,2009-04-02 10:52:03,116.36858,39.89126
Car-1,2009-04-02 10:52:08,116.368619,39.891407
Car-1,2009-04-02 10:52:13,116.368622,39.891702
Car-1,2009-04-02 10:52:18,116.368601,39.892004
Car-1,2009-04-02 10:52:23,116.368666,39.892181
Car-1,2009-04-02 10:52:28,116.368669,39.892353
Car-1,2009-04-02 10:52:33,116.368719,39.892567
Car-1,2009-04-02 10:52:38,116.368804,39.892759
Car-1,2009-04-02 10:52:43,116.368823,39.892853
Car-1,2009-04-02 10:52:48,116.368805,39.892888
Car-1,2009-04-02 10:52:53,116.368774,39.892886
Car-1,2009-04-02 10:52:58,116.368734,39.892873
Car-1,2009-04-02 10:53:03,116.368693,39.892874
Car-1,2009-04-02 10:53:08,116.368628,39.892971
Car-1,2009-04-02 10:53:13,116.36861,39.893026
Car-1,2009-04-02 10:53:18,116.36866,39.893212
Car-1,2009-04-02 10:53:23,116.368658,39.893269
Car-1,2009-04-02 10:53:28,116.368596,39.893269
Car-1,2009-04-02 10:53:33,116.368534,39.893196
Car-1,2009-04-02 10:53:38,116.368565,39.893213
Car-1,2009-04-02 10:53:43,116.368604,39.893288
Car-1,2009-04-02 10:53:48,116.368633,39.893335
Car-1,2009-04-02 10:53:53,116.368619,39.893348
Car-1,2009-04-02 10:53:58,116.368597,39.893357
Car-1,2009-04-02 10:54:03,116.368555,39.893294
Car-1,2009-04-02 10:54:06,116.368555,39.893294
Car-1,2009-04-02 10:54:08,116.368562,39.893288
Car-1,2009-04-02 10:54:13,116.368561,39.893259
Car-1,2009-04-02 10:54:18,116.36857,39.893238
Car-1,2009-04-02 10:54:23,116.368533,39.893245
Car-1,2009-04-02 10:54:28,116.368618,39.893459
Car-1,2009-04-02 10:54:33,116.368663,39.893764
Car-1,2009-04-02 10:54:38,116.368772,39.894149
Car-1,2009-04-02 10:54:43,116.368817,39.894594
Car-1,2009-04-02 10:54:48,116.36881,39.895028
Car-1,2009-04-02 10:54:53,116.368818,39.895323
Car-1,2009-04-02 10:54:58,116.368803,39.895356
Car-1,2009-04-02 10:55:03,116.3688,39.895332
Car-1,2009-04-02 10:55:08,116.36876,39.895346
Car-1,2009-04-02 10:55:13,116.36868,39.895527
Car-1,2009-04-02 10:55:18,116.368533,39.895761
Car-1,2009-04-02 10:55:23,116.368506,39.896086
Car-1,2009-04-02 10:55:28,116.368492,39.896525
Car-1,2009-04-02 10:55:33,116.368532,39.896992
Car-1,2009-04-02 10:55:38,116.368517,39.897309
Car-1,2009-04-02 10:55:43,116.368522,39.897465
Car-1,2009-04-02 10:55:48,116.368515,39.89749
Car-1,2009-04-02 10:55:53,116.368523,39.897507
Car-1,2009-04-02 10:55:58,116.368516,39.897519
Car-1,2009-04-02 10:56:03,116.368514,39.897528
Car-1,2009-04-02 10:56:08,116.368525,39.89754
Car-1,2009-04-02 10:56:13,116.36853,39.897546
Car-1,2009-04-02 10:56:16,116.36853,39.897546
Car-1,2009-04-02 10:56:18,116.368526,39.897554
Car-1,2009-04-02 10:56:23,116.368515,39.89757
Car-1,2009-04-02 10:56:28,116.3685,39.897582
Car-1,2009-04-02 10:56:33,116.368479,39.897599
Car-1,2009-04-02 10:56:38,116.368469,39.897608
Car-1,2009-04-02 10:56:43,116.368436,39.897612
Car-1,2009-04-02 10:56:48,116.368388,39.897615
Car-1,2009-04-02 10:56:53,116.368314,39.89764
Car-1,2009-04-02 10:56:58,116.368295,39.897652
Car-1,2009-04-02 10:57:03,116.368262,39.897669
Car-1,2009-04-02 10:57:08,116.368279,39.897678
Car-1,2009-04-02 10:57:13,116.368301,39.897674
Car-1,2009-04-02 10:57:18,116.368327,39.897666
Car-1,2009-04-02 10:57:23,116.368311,39.897739
Car-1,2009-04-02 10:57:28,116.3684,39.897844
Car-1,2009-04-02 10:57:33,116.36861,39.897975
Car-1,2009-04-02 10:57:38,116.368488,39.89834
Car-1,2009-04-02 10:57:43,116.368326,39.898687
Car-1,2009-04-02 10:57:48,116.368256,39.898996
Car-1,2009-04-02 10:57:53,116.368226,39.899291
Car-1,2009-04-02 10:57:58,116.368185,39.899604
Car-1,2009-04-02 10:58:03,116.368149,39.899971
Car-1,2009-04-02 10:58:08,116.368147,39.900409
Car-1,2009-04-02 10:58:13,116.36811,39.900913
Car-1,2009-04-02 10:58:18,116.368054,39.901416
Car-1,2009-04-02 10:58:23,116.368053,39.901954
Car-1,2009-04-02 10:58:28,116.368099,39.902466
Car-1,2009-04-02 10:58:33,116.368061,39.902892
Car-1,2009-04-02 10:58:38,116.368025,39.903272
Car-1,2009-04-02 10:58:43,116.368003,39.903629
Car-1,2009-04-02 10:58:48,116.368059,39.903938
Car-1,2009-04-02 10:58:53,116.368144,39.904247
Car-1,2009-04-02 10:58:58,116.368118,39.9045
Car-1,2009-04-02 10:59:03,116.36804,39.904529
Car-1,2009-04-02 10:59:08,116.368062,39.904487
Car-1,2009-04-02 10:59:13,116.368135,39.904503
Car-1,2009-04-02 10:59:18,116.368185,39.904575
