agent_id,time,lng,lat
Car-1,2008-08-24 23:25:53,116.327179,39.981333
Car-1,2008-08-24 23:25:55,116.327073,39.981457
Car-1,2008-08-24 23:26:01,116.326734,39.98139
Car-1,2008-08-24 23:26:03,116.326794,39.981466
Car-1,2008-08-24 23:26:05,116.326819,39.981501
Car-1,2008-08-24 23:26:07,116.327215,39.981534
Car-1,2008-08-24 23:26:11,116.327215,39.981618
Car-1,2008-08-24 23:26:13,116.327206,39.981684
Car-1,2008-08-24 23:26:15,116.327106,39.98181
Car-1,2008-08-24 23:26:17,116.327093,39.981939
Car-1,2008-08-24 23:26:19,116.32709,39.982088
Car-1,2008-08-24 23:26:21,116.327117,39.98233
Car-1,2008-08-24 23:26:23,116.327121,39.982499
Car-1,2008-08-24 23:26:25,116.32717,39.982644
Car-1,2008-08-24 23:26:27,116.327242,39.982754
Car-1,2008-08-24 23:26:29,116.327312,39.982821
Car-1,2008-08-24 23:26:31,116.327307,39.982888
Car-1,2008-08-24 23:26:33,116.327298,39.982987
Car-1,2008-08-24 23:26:35,116.327286,39.983103
Car-1,2008-08-24 23:26:37,116.327289,39.983245
Car-1,2008-08-24 23:26:39,116.327305,39.983363
Car-1,2008-08-24 23:26:41,116.327298,39.983496
Car-1,2008-08-24 23:26:43,116.327297,39.983599
Car-1,2008-08-24 23:26:45,116.327293,39.983708
Car-1,2008-08-24 23:26:47,116.327261,39.983827
Car-1,2008-08-24 23:26:49,116.327229,39.983923
Car-1,2008-08-24 23:26:51,116.327208,39.984004
Car-1,2008-08-24 23:26:53,116.327208,39.984084
Car-1,2008-08-24 23:26:55,116.327267,39.984167
Car-1,2008-08-24 23:26:57,116.327358,39.98423
Car-1,2008-08-24 23:26:59,116.327489,39.98433
Car-1,2008-08-24 23:27:01,116.327607,39.98455
Car-1,2008-08-24 23:27:03,116.327814,39.984579
Car-1,2008-08-24 23:27:05,116.328257,39.984446
Car-1,2008-08-24 23:27:07,116.328516,39.984475
Car-1,2008-08-24 23:27:09,116.328793,39.984511
Car-1,2008-08-24 23:27:11,116.329046,39.984543
Car-1,2008-08-24 23:27:13,116.329317,39.984565
Car-1,2008-08-24 23:27:15,116.329622,39.98458
Car-1,2008-08-24 23:27:17,116.329949,39.984574
Car-1,2008-08-24 23:27:19,116.330257,39.984583
Car-1,2008-08-24 23:27:21,116.330561,39.984606
Car-1,2008-08-24 23:27:23,116.330863,39.984634
Car-1,2008-08-24 23:27:25,116.331158,39.984643
Car-1,2008-08-24 23:27:27,116.331447,39.98466
Car-1,2008-08-24 23:27:29,116.33174,39.984672
Car-1,2008-08-24 23:27:31,116.332035,39.984686
Car-1,2008-08-24 23:27:33,116.332332,39.984694
Car-1,2008-08-24 23:27:35,116.33265,39.984725
Car-1,2008-08-24 23:27:37,116.332985,39.984737
Car-1,2008-08-24 23:27:39,116.333354,39.98473
Car-1,2008-08-24 23:27:41,116.333698,39.984727
Car-1,2008-08-24 23:27:43,116.334086,39.984708
Car-1,2008-08-24 23:27:45,116.334402,39.984706
Car-1,2008-08-24 23:27:47,116.334708,39.984707
Car-1,2008-08-24 23:27:49,116.335006,39.984711
Car-1,2008-08-24 23:27:51,116.335301,39.984708
Car-1,2008-08-24 23:27:53,116.33559,39.984728
Car-1,2008-08-24 23:27:55,116.335881,39.984746
Car-1,2008-08-24 23:27:57,116.336154,39.984752
Car-1,2008-08-24 23:27:59,116.336408,39.984766
Car-1,2008-08-24 23:28:01,116.336662,39.984763
Car-1,2008-08-24 23:28:03,116.336908,39.984763
Car-1,2008-08-24 23:28:05,116.337124,39.984756
Car-1,2008-08-24 23:28:07,116.337348,39.984754
Car-1,2008-08-24 23:28:09,116.337548,39.984761
Car-1,2008-08-24 23:28:11,116.337737,39.984783
Car-1,2008-08-24 23:28:13,116.337941,39.984794
Car-1,2008-08-24 23:28:15,116.338147,39.9848
Car-1,2008-08-24 23:28:17,116.338349,39.984814
Car-1,2008-08-24 23:28:19,116.338527,39.984831
Car-1,2008-08-24 23:28:21,116.338677,39.984839
Car-1,2008-08-24 23:28:23,116.338803,39.984851
Car-1,2008-08-24 23:28:25,116.338885,39.984862
Car-1,2008-08-24 23:28:27,116.338907,39.984864
Car-1,2008-08-24 23:28:29,116.338927,39.98486
Car-1,2008-08-24 23:28:31,116.338941,39.984858
Car-1,2008-08-24 23:28:33,116.338934,39.984855
Car-1,2008-08-24 23:28:35,116.338918,39.984859
Car-1,2008-08-24 23:28:37,116.3389,39.984907
Car-1,2008-08-24 23:28:39,116.338897,39.985002
Car-1,2008-08-24 23:28:41,116.338882,39.985042
Car-1,2008-08-24 23:28:43,116.338895,39.98504
Car-1,2008-08-24 23:28:45,116.338929,39.985031
Car-1,2008-08-24 23:28:47,116.339003,39.985028
Car-1,2008-08-24 23:28:49,116.339082,39.985025
Car-1,2008-08-24 23:28:51,116.339195,39.985027
Car-1,2008-08-24 23:28:53,116.339337,39.985032
Car-1,2008-08-24 23:28:55,116.33951,39.985036
Car-1,2008-08-24 23:28:57,116.339668,39.985019
Car-1,2008-08-24 23:28:59,116.339828,39.985015
Car-1,2008-08-24 23:29:01,116.339989,39.985007
Car-1,2008-08-24 23:29:03,116.34016,39.985003
Car-1,2008-08-24 23:29:05,116.340359,39.984975
Car-1,2008-08-24 23:29:07,116.340534,39.984967
Car-1,2008-08-24 23:29:09,116.340716,39.984977
Car-1,2008-08-24 23:29:11,116.340903,39.984982
Car-1,2008-08-24 23:29:13,116.341097,39.984978
