agent_id,time,lng,lat
Car-1,2008-08-27 09:42:33,116.3753466,39.9731799
Car-1,2008-08-27 09:42:35,116.3753799,39.9732183
Car-1,2008-08-27 09:42:37,116.3753666,39.9732233
Car-1,2008-08-27 09:42:40,116.3753566,39.9732383
Car-1,2008-08-27 09:42:53,116.3753183,39.97323
Car-1,2008-08-27 09:42:58,116.3753183,39.97323
Car-1,2008-08-27 09:43:00,116.375315,39.9732233
Car-1,2008-08-27 09:43:03,116.375315,39.9732116
Car-1,2008-08-27 09:43:06,116.3753083,39.9731833
Car-1,2008-08-27 09:43:09,116.37532,39.9731516
Car-1,2008-08-27 09:43:12,116.3753233,39.9731149
Car-1,2008-08-27 09:44:54,116.3753233,39.97313
Car-1,2008-08-27 09:45:13,116.3753433,39.9731033
Car-1,2008-08-27 09:45:35,116.3753383,39.973105
Car-1,2008-08-27 09:45:49,116.3753383,39.973105
Car-1,2008-08-27 09:45:51,116.3753399,39.9731066
Car-1,2008-08-27 09:45:53,116.3753483,39.9731233
Car-1,2008-08-27 09:46:07,116.3753449,39.9731166
Car-1,2008-08-27 09:46:08,116.3753449,39.9731166
Car-1,2008-08-27 09:46:10,116.3753466,39.9731216
Car-1,2008-08-27 09:46:13,116.375335,39.9731183
Car-1,2008-08-27 09:46:16,116.3752883,39.9730733
Car-1,2008-08-27 09:46:19,116.37525,39.9730549
Car-1,2008-08-27 09:46:43,116.3748983,39.9730066
Car-1,2008-08-27 09:46:54,116.3752133,39.9729666
Car-1,2008-08-27 09:46:57,116.3752066,39.9730316
Car-1,2008-08-27 09:46:59,116.3751866,39.97312
Car-1,2008-08-27 09:47:01,116.37516,39.9732499
Car-1,2008-08-27 09:47:08,116.3751649,39.9739166
Car-1,2008-08-27 09:47:10,116.3751899,39.9741466
Car-1,2008-08-27 09:47:12,116.375215,39.97438
Car-1,2008-08-27 09:47:14,116.3752416,39.9745999
Car-1,2008-08-27 09:47:16,116.375265,39.9747799
Car-1,2008-08-27 09:47:18,116.3752833,39.9749083
Car-1,2008-08-27 09:47:20,116.3753033,39.9749916
Car-1,2008-08-27 09:47:22,116.3753133,39.9750349
Car-1,2008-08-27 09:48:56,116.37542,39.9750749
Car-1,2008-08-27 09:48:59,116.37542,39.975125
Car-1,2008-08-27 09:49:01,116.3754016,39.9751833
Car-1,2008-08-27 09:49:03,116.3753766,39.9752399
Car-1,2008-08-27 09:49:18,116.3744866,39.9753383
Car-1,2008-08-27 09:49:20,116.3743933,39.975265
Car-1,2008-08-27 09:49:22,116.3743699,39.9752133
Car-1,2008-08-27 09:49:24,116.3743649,39.9751999
Car-1,2008-08-27 09:49:27,116.3742966,39.9751716
Car-1,2008-08-27 09:49:30,116.37425,39.9751766
Car-1,2008-08-27 09:49:33,116.3742316,39.9752066
Car-1,2008-08-27 09:49:36,116.3742299,39.9752683
Car-1,2008-08-27 09:50:01,116.3738983,39.9752066
Car-1,2008-08-27 09:50:03,116.37392,39.9751583
Car-1,2008-08-27 09:50:06,116.3739949,39.9751833
Car-1,2008-08-27 09:50:21,116.3735299,39.9752466
Car-1,2008-08-27 09:50:23,116.3736699,39.975305
Car-1,2008-08-27 09:50:45,116.3738116,39.9753516
Car-1,2008-08-27 09:50:48,116.3737333,39.97535
Car-1,2008-08-27 09:50:50,116.3736549,39.9753483
Car-1,2008-08-27 09:50:52,116.373555,39.9753483
Car-1,2008-08-27 09:50:54,116.3734483,39.9753466
Car-1,2008-08-27 09:50:56,116.3733483,39.975335
Car-1,2008-08-27 09:50:58,116.3732683,39.9753166
Car-1,2008-08-27 09:51:00,116.3732349,39.9753283
Car-1,2008-08-27 09:51:03,116.3732033,39.9753249
Car-1,2008-08-27 09:51:13,116.3731266,39.9752999
Car-1,2008-08-27 09:51:16,116.3731516,39.9752433
Car-1,2008-08-27 09:51:19,116.37315,39.9752149
Car-1,2008-08-27 09:51:22,116.3730816,39.9751766
Car-1,2008-08-27 09:51:25,116.3729266,39.9751466
Car-1,2008-08-27 09:51:27,116.3727533,39.975135
Car-1,2008-08-27 09:51:29,116.3725549,39.9751416
Car-1,2008-08-27 09:51:31,116.3723133,39.9751616
Car-1,2008-08-27 09:51:33,116.3720866,39.9751699
Car-1,2008-08-27 09:51:38,116.3715933,39.9750383
Car-1,2008-08-27 09:53:18,116.3641899,39.9755866
Car-1,2008-08-27 09:53:21,116.3641633,39.9755899
Car-1,2008-08-27 09:53:24,116.3641149,39.9756
Car-1,2008-08-27 09:53:27,116.3640716,39.975585
Car-1,2008-08-27 09:53:46,116.3640283,39.97561
Car-1,2008-08-27 09:54:02,116.3640849,39.9758833
Car-1,2008-08-27 09:54:04,116.3639683,39.9758516
Car-1,2008-08-27 09:54:06,116.3638366,39.9758766
Car-1,2008-08-27 09:54:09,116.363675,39.9758233
Car-1,2008-08-27 09:54:11,116.363515,39.9757833
Car-1,2008-08-27 09:54:13,116.3633216,39.9758833
Car-1,2008-08-27 09:54:15,116.3631666,39.976215
Car-1,2008-08-27 09:55:44,116.3616833,39.9753799
Car-1,2008-08-27 09:55:47,116.3617533,39.9753833
Car-1,2008-08-27 09:55:50,116.3618566,39.9753849
Car-1,2008-08-27 09:55:53,116.36191,39.9754249
Car-1,2008-08-27 09:55:56,116.3619783,39.9754316
Car-1,2008-08-27 09:55:59,116.3620183,39.9754183
Car-1,2008-08-27 09:56:02,116.3620399,39.9754249
Car-1,2008-08-27 09:56:05,116.362085,39.9754399
Car-1,2008-08-27 09:56:08,116.3621133,39.9754383
Car-1,2008-08-27 09:56:11,116.36217,39.9754383
Car-1,2008-08-27 09:56:14,116.3622299,39.9754283
Car-1,2008-08-27 09:56:17,116.3622799,39.97542
Car-1,2008-08-27 09:56:20,116.36233,39.9753949
Car-1,2008-08-27 09:56:23,116.3623983,39.9753733
Car-1,2008-08-27 09:56:26,116.3624533,39.9753666
Car-1,2008-08-27 09:56:29,116.3625133,39.975375
Car-1,2008-08-27 09:56:31,116.3625516,39.9753833
Car-1,2008-08-27 09:56:33,116.3626033,39.97539
Car-1,2008-08-27 09:56:35,116.3626499,39.9753849
Car-1,2008-08-27 09:56:37,116.3626983,39.9753916
Car-1,2008-08-27 09:56:39,116.3626999,39.9753933
Car-1,2008-08-27 09:56:42,116.3627216,39.9754116
Car-1,2008-08-27 09:56:45,116.3627683,39.9754483
Car-1,2008-08-27 09:56:48,116.3628216,39.9754649
Car-1,2008-08-27 09:56:50,116.3628599,39.9754716
Car-1,2008-08-27 09:56:52,116.3628833,39.9754716
Car-1,2008-08-27 09:56:55,116.36287,39.9754716
