agent_id,time,lng,lat
Car-1,2008-09-16 06:19:00,116.3734583,39.9880633
Car-1,2008-09-16 06:19:01,116.3733316,39.9880316
Car-1,2008-09-16 06:19:04,116.3730066,39.9880133
Car-1,2008-09-16 06:19:06,116.3727666,39.9879816
Car-1,2008-09-16 06:19:08,116.3725333,39.9879949
Car-1,2008-09-16 06:19:10,116.3722883,39.9880066
Car-1,2008-09-16 06:19:12,116.3720216,39.9880266
Car-1,2008-09-16 06:19:14,116.3717466,39.98803
Car-1,2008-09-16 06:19:16,116.3714799,39.9880216
Car-1,2008-09-16 06:19:18,116.3712383,39.9880099
Car-1,2008-09-16 06:19:20,116.371005,39.9880416
Car-1,2008-09-16 06:19:22,116.3707683,39.9881183
Car-1,2008-09-16 06:19:24,116.3705649,39.9882216
Car-1,2008-09-16 06:19:26,116.3703083,39.9883316
Car-1,2008-09-16 06:19:28,116.3700466,39.9883916
Car-1,2008-09-16 06:19:30,116.3697883,39.9883966
Car-1,2008-09-16 06:19:32,116.3695433,39.9883733
Car-1,2008-09-16 06:19:34,116.3693499,39.988335
Car-1,2008-09-16 06:19:36,116.3691666,39.98832
Car-1,2008-09-16 06:19:38,116.3689916,39.9883216
Car-1,2008-09-16 06:19:40,116.3689233,39.9883999
Car-1,2008-09-16 06:19:42,116.3689233,39.9885066
Car-1,2008-09-16 06:19:44,116.3689199,39.988405
Car-1,2008-09-16 06:19:47,116.369,39.9884683
Car-1,2008-09-16 06:19:50,116.3690366,39.9884883
Car-1,2008-09-16 06:19:53,116.3690333,39.9884999
Car-1,2008-09-16 06:19:55,116.3689899,39.98848
Car-1,2008-09-16 06:19:57,116.36889,39.9884683
Car-1,2008-09-16 06:19:59,116.3687883,39.9884399
Car-1,2008-09-16 06:20:01,116.368595,39.9884233
Car-1,2008-09-16 06:20:03,116.3683999,39.9884616
Car-1,2008-09-16 06:20:05,116.3681833,39.98842
Car-1,2008-09-16 06:20:07,116.3679333,39.988335
Car-1,2008-09-16 06:20:09,116.3677066,39.9882899
Car-1,2008-09-16 06:20:11,116.36748,39.988255
Car-1,2008-09-16 06:20:13,116.3672433,39.9882299
Car-1,2008-09-16 06:20:15,116.3669883,39.988195
Car-1,2008-09-16 06:20:17,116.3667049,39.9881466
Car-1,2008-09-16 06:20:19,116.3664216,39.9881316
Car-1,2008-09-16 06:20:21,116.3661366,39.9881133
Car-1,2008-09-16 06:20:23,116.3658799,39.9881083
Car-1,2008-09-16 06:20:25,116.3656483,39.9880633
Car-1,2008-09-16 06:20:27,116.3654116,39.9879866
Car-1,2008-09-16 06:20:29,116.3650333,39.9877616
Car-1,2008-09-16 06:20:31,116.3646966,39.9875749
Car-1,2008-09-16 06:20:33,116.3644616,39.9874783
Car-1,2008-09-16 06:20:35,116.3642566,39.9875366
Car-1,2008-09-16 06:20:37,116.3641166,39.987525
Car-1,2008-09-16 06:20:39,116.3640333,39.9874333
Car-1,2008-09-16 06:20:41,116.3640099,39.9872916
Car-1,2008-09-16 06:20:43,116.3639783,39.9872866
Car-1,2008-09-16 06:20:46,116.3639083,39.9872466
Car-1,2008-09-16 06:20:49,116.3638483,39.9872349
Car-1,2008-09-16 06:21:36,116.3629833,39.9874583
Car-1,2008-09-16 06:21:38,116.3628283,39.9873966
Car-1,2008-09-16 06:21:40,116.36266,39.9873133
Car-1,2008-09-16 06:21:42,116.3624683,39.9872316
Car-1,2008-09-16 06:21:44,116.3622549,39.9871966
Car-1,2008-09-16 06:21:46,116.3620399,39.9871416
Car-1,2008-09-16 06:21:48,116.3618133,39.9870966
Car-1,2008-09-16 06:26:30,116.3474716,39.9863833
Car-1,2008-09-16 06:26:33,116.3473716,39.9863733
Car-1,2008-09-16 06:26:35,116.34728,39.9863616
Car-1,2008-09-16 06:26:37,116.3471766,39.9863483
Car-1,2008-09-16 06:26:39,116.3470716,39.986335
Car-1,2008-09-16 06:26:41,116.3469766,39.98632
Car-1,2008-09-16 06:26:43,116.3468916,39.9863116
Car-1,2008-09-16 06:26:45,116.3467983,39.9863066
Car-1,2008-09-16 06:26:47,116.3466766,39.9862949
Car-1,2008-09-16 06:26:49,116.3465333,39.98628
Car-1,2008-09-16 06:26:51,116.3463733,39.9862599
Car-1,2008-09-16 06:26:53,116.3461849,39.9862333
Car-1,2008-09-16 06:26:55,116.3459683,39.9862316
Car-1,2008-09-16 06:26:57,116.3457333,39.9862249
Car-1,2008-09-16 06:26:59,116.3455049,39.9862183
