agent_id,time,lng,lat
Car-1,2008-10-17 08:59:19,116.46498,39.9148666
Car-1,2008-10-17 08:59:20,116.4649916,39.9148599
Car-1,2008-10-17 08:59:22,116.4650266,39.9148699
Car-1,2008-10-17 08:59:24,116.465015,39.9148866
Car-1,2008-10-17 08:59:26,116.4649866,39.91489
Car-1,2008-10-17 08:59:28,116.4649133,39.9148583
Car-1,2008-10-17 08:59:30,116.4648699,39.9148849
Car-1,2008-10-17 08:59:32,116.4648416,39.91491
Car-1,2008-10-17 09:00:02,116.4640216,39.9147833
Car-1,2008-10-17 09:00:04,116.4640033,39.9147916
Car-1,2008-10-17 09:00:11,116.4640333,39.9150283
Car-1,2008-10-17 09:00:13,116.46406,39.9150733
Car-1,2008-10-17 09:00:35,116.4637783,39.9153516
Car-1,2008-10-17 09:00:37,116.4635583,39.9153783
Car-1,2008-10-17 09:00:43,116.4628716,39.9153066
Car-1,2008-10-17 09:00:45,116.4626533,39.915285
Car-1,2008-10-17 09:00:47,116.4624033,39.9153633
Car-1,2008-10-17 09:00:49,116.4621849,39.9154083
Car-1,2008-10-17 09:00:51,116.4619833,39.9154616
Car-1,2008-10-17 09:00:55,116.4615283,39.9158683
Car-1,2008-10-17 09:00:58,116.4612183,39.9160749
Car-1,2008-10-17 09:01:00,116.4609666,39.9161533
Car-1,2008-10-17 09:01:02,116.4607349,39.9162433
Car-1,2008-10-17 09:01:04,116.46055,39.9163449
Car-1,2008-10-17 09:01:06,116.4603483,39.9164383
Car-1,2008-10-17 09:01:08,116.4601583,39.9165216
Car-1,2008-10-17 09:01:10,116.4599449,39.9166016
Car-1,2008-10-17 09:01:12,116.4597499,39.9166883
Car-1,2008-10-17 09:01:14,116.459505,39.9167749
Car-1,2008-10-17 09:01:17,116.4590433,39.9169
Car-1,2008-10-17 09:01:20,116.4585833,39.9170233
Car-1,2008-10-17 09:01:23,116.4581366,39.9171483
Car-1,2008-10-17 09:01:26,116.4577183,39.91726
Car-1,2008-10-17 09:01:28,116.4574916,39.9173349
Car-1,2008-10-17 09:01:30,116.4573266,39.9173933
Car-1,2008-10-17 09:01:32,116.4571966,39.9174316
Car-1,2008-10-17 09:01:34,116.45711,39.9174649
Car-1,2008-10-17 09:01:46,116.4571049,39.9174866
Car-1,2008-10-17 09:01:48,116.4570583,39.9174982
Car-1,2008-10-17 09:01:51,116.4569066,39.9175099
Car-1,2008-10-17 09:02:02,116.4562183,39.9176966
Car-1,2008-10-17 09:02:04,116.4560866,39.9178166
Car-1,2008-10-17 09:02:06,116.4559849,39.9179016
Car-1,2008-10-17 09:02:08,116.455885,39.9179266
