agent_id,time,lng,lat
Car-1,2008-06-28 12:48:07,120.3010983,31.5841999
Car-1,2008-06-28 12:48:08,120.3011016,31.5842133
Car-1,2008-06-28 12:48:11,120.3011183,31.5842366
Car-1,2008-06-28 12:48:14,120.3011666,31.5842249
Car-1,2008-06-28 12:48:17,120.30112,31.5842549
Car-1,2008-06-28 12:48:20,120.3011266,31.58429
Car-1,2008-06-28 12:48:23,120.3011716,31.5843166
Car-1,2008-06-28 12:48:26,120.3012699,31.5843166
Car-1,2008-06-28 12:48:29,120.3013483,31.5843099
Car-1,2008-06-28 12:48:32,120.3013983,31.5843066
Car-1,2008-06-28 12:48:35,120.3014549,31.5842916
Car-1,2008-06-28 12:49:28,120.3019583,31.5846166
Car-1,2008-06-28 12:49:30,120.3019516,31.5846416
Car-1,2008-06-28 12:49:32,120.3019466,31.5846649
Car-1,2008-06-28 12:49:35,120.3019633,31.58468
Car-1,2008-06-28 12:49:38,120.3020416,31.5846966
Car-1,2008-06-28 12:49:41,120.3021166,31.5847283
Car-1,2008-06-28 12:49:44,120.3022249,31.5847533
Car-1,2008-06-28 12:49:46,120.3022383,31.5847699
Car-1,2008-06-28 12:49:49,120.3023016,31.5847366
Car-1,2008-06-28 12:49:52,120.3023916,31.5847433
Car-1,2008-06-28 12:49:54,120.3024416,31.5847516
Car-1,2008-06-28 12:49:56,120.3025066,31.5847516
Car-1,2008-06-28 12:49:59,120.30255,31.5847849
Car-1,2008-06-28 12:50:01,120.3025549,31.5848033
Car-1,2008-06-28 12:50:05,120.3025383,31.5848033
Car-1,2008-06-28 12:50:08,120.3025683,31.5848249
Car-1,2008-06-28 12:50:11,120.3025733,31.5848749
Car-1,2008-06-28 12:50:14,120.3026249,31.5848699
Car-1,2008-06-28 12:50:40,120.2998766,31.5841766
Car-1,2008-06-28 12:50:50,120.3015599,31.5849766
Car-1,2008-06-28 12:50:52,120.3019283,31.5850899
Car-1,2008-06-28 12:50:54,120.301975,31.585145
Car-1,2008-06-28 12:50:56,120.3020383,31.5851666
Car-1,2008-06-28 12:50:58,120.3020633,31.5851716
Car-1,2008-06-28 12:51:01,120.3020699,31.5852099
Car-1,2008-06-28 12:51:04,120.3020383,31.5852749
Car-1,2008-06-28 12:51:07,120.3020833,31.5852766
Car-1,2008-06-28 12:51:10,120.3020833,31.5853083
Car-1,2008-06-28 12:51:13,120.3021283,31.5853149
Car-1,2008-06-28 12:51:16,120.3020733,31.5853633
Car-1,2008-06-28 12:51:18,120.3021366,31.5853416
Car-1,2008-06-28 12:51:21,120.3022166,31.5853366
Car-1,2008-06-28 12:51:24,120.3022449,31.5853566
Car-1,2008-06-28 12:51:27,120.3022283,31.5853883
Car-1,2008-06-28 12:51:30,120.3022816,31.585395
Car-1,2008-06-28 12:51:33,120.3023133,31.5854082
Car-1,2008-06-28 12:51:36,120.3022983,31.5854149
Car-1,2008-06-28 12:51:39,120.3022999,31.5854333
Car-1,2008-06-28 12:51:42,120.3023483,31.5854199
Car-1,2008-06-28 12:51:45,120.3023633,31.5854583
Car-1,2008-06-28 12:51:48,120.3023699,31.5854899
Car-1,2008-06-28 12:51:51,120.3023816,31.5855283
Car-1,2008-06-28 12:51:54,120.3023966,31.585565
Car-1,2008-06-28 12:51:57,120.3023699,31.5856399
Car-1,2008-06-28 12:52:00,120.30241,31.5856433
Car-1,2008-06-28 12:52:03,120.3024316,31.5856633
Car-1,2008-06-28 12:52:06,120.3024633,31.5856649
Car-1,2008-06-28 12:52:07,120.3024633,31.5856649
Car-1,2008-06-28 12:52:09,120.3024583,31.5856666
Car-1,2008-06-28 12:52:12,120.3024633,31.5856983
Car-1,2008-06-28 12:52:15,120.3024483,31.5857616
Car-1,2008-06-28 12:52:17,120.3024316,31.5858083
Car-1,2008-06-28 12:52:19,120.3024516,31.5858183
Car-1,2008-06-28 12:52:21,120.3024599,31.5858199
Car-1,2008-06-28 12:52:24,120.3024849,31.58583
Car-1,2008-06-28 12:52:27,120.3025749,31.5858016
Car-1,2008-06-28 12:52:30,120.3026266,31.5858099
