2009-03-28 01:28:53,116.433296,39.966664
2009-03-28 01:28:55,116.433286,39.966654
2009-03-28 01:28:57,116.433287,39.966644
2009-03-28 01:28:59,116.433294,39.966641
2009-03-28 01:29:01,116.4333,39.966634
2009-03-28 01:29:03,116.43334,39.966611
2009-03-28 01:29:05,116.43335,39.966606
2009-03-28 01:29:07,116.433358,39.966601
2009-03-28 01:29:09,116.433355,39.966598
2009-03-28 01:29:11,116.433341,39.9666
2009-03-28 01:29:13,116.43332,39.966603
2009-03-28 01:29:15,116.433287,39.966621
2009-03-28 01:29:17,116.433242,39.966645
2009-03-28 01:29:19,116.43313,39.966707
2009-03-28 01:29:21,116.433011,39.966719
2009-03-28 01:29:23,116.432906,39.966768
2009-03-28 01:29:25,116.432779,39.966841
2009-03-28 01:29:27,116.432641,39.966911
2009-03-28 01:29:29,116.432502,39.967001
2009-03-28 01:29:31,116.432362,39.96708
2009-03-28 01:29:33,116.432178,39.967154
2009-03-28 01:29:35,116.431987,39.967231
2009-03-28 01:29:37,116.431771,39.967349
2009-03-28 01:29:39,116.431537,39.967475
2009-03-28 01:29:41,116.431315,39.967611
2009-03-28 01:29:43,116.431091,39.967727
2009-03-28 01:29:45,116.430852,39.967828
2009-03-28 01:29:47,116.430596,39.967924
2009-03-28 01:29:49,116.430338,39.968009
2009-03-28 01:29:51,116.430082,39.968106
2009-03-28 01:29:53,116.429847,39.968194
2009-03-28 01:29:55,116.429601,39.968248
2009-03-28 01:29:57,116.429349,39.968299
2009-03-28 01:29:59,116.429085,39.968333
2009-03-28 01:30:01,116.428775,39.96835
2009-03-28 01:30:03,116.428508,39.968391
2009-03-28 01:30:05,116.428231,39.968407
2009-03-28 01:30:07,116.427954,39.968417
2009-03-28 01:30:09,116.427695,39.968432
2009-03-28 01:30:11,116.427428,39.968429
2009-03-28 01:30:13,116.427175,39.968421
2009-03-28 01:30:15,116.426912,39.968425
2009-03-28 01:30:17,116.426663,39.968418
2009-03-28 01:30:19,116.426406,39.968405
2009-03-28 01:30:21,116.426149,39.96838
2009-03-28 01:30:23,116.425845,39.968331
2009-03-28 01:30:25,116.425573,39.968316
2009-03-28 01:30:27,116.425293,39.968304
2009-03-28 01:30:29,116.42501,39.968296
2009-03-28 01:30:31,116.424716,39.96826
2009-03-28 01:30:33,116.424402,39.968257
2009-03-28 01:30:35,116.42409,39.968271
2009-03-28 01:30:37,116.423787,39.968288
2009-03-28 01:30:39,116.423496,39.968311
2009-03-28 01:30:41,116.423251,39.968328
2009-03-28 01:30:43,116.423075,39.968321
2009-03-28 01:30:45,116.422895,39.968338
2009-03-28 01:30:47,116.422757,39.968369
2009-03-28 01:30:49,116.422607,39.968396
2009-03-28 01:30:51,116.422446,39.968408
2009-03-28 01:30:53,116.422249,39.968439
2009-03-28 01:30:55,116.422038,39.968445
2009-03-28 01:30:57,116.421816,39.968443
2009-03-28 01:30:59,116.421589,39.968439
2009-03-28 01:31:01,116.421356,39.968426
2009-03-28 01:31:03,116.421098,39.968406
2009-03-28 01:31:05,116.420831,39.968385
2009-03-28 01:31:07,116.420586,39.968355
2009-03-28 01:31:09,116.420341,39.968326
2009-03-28 01:31:11,116.420061,39.968258
2009-03-28 01:31:13,116.419818,39.968249
2009-03-28 01:31:15,116.419585,39.968241
2009-03-28 01:31:17,116.419376,39.968208
2009-03-28 01:31:19,116.419202,39.968177
2009-03-28 01:31:21,116.419064,39.968158
2009-03-28 01:31:23,116.418985,39.968134
2009-03-28 01:31:25,116.41893,39.968152
2009-03-28 01:31:27,116.418914,39.968143
2009-03-28 01:31:29,116.418923,39.968111
2009-03-28 01:31:31,116.418933,39.968098
2009-03-28 01:31:33,116.418941,39.968092
2009-03-28 01:31:35,116.41895,39.968089
2009-03-28 01:31:37,116.418961,39.968087
2009-03-28 01:31:39,116.418969,39.968087
2009-03-28 01:31:41,116.418971,39.968084
2009-03-28 01:31:43,116.418972,39.968083
2009-03-28 01:31:45,116.41897,39.968085
2009-03-28 01:31:47,116.418968,39.96809
2009-03-28 01:31:49,116.418963,39.968095
2009-03-28 01:31:51,116.418959,39.968099
2009-03-28 01:31:53,116.41895,39.968102
2009-03-28 01:31:55,116.418912,39.968092
2009-03-28 01:31:57,116.418822,39.9681
2009-03-28 01:31:59,116.41866,39.968099
2009-03-28 01:32:01,116.418471,39.968079
2009-03-28 01:32:03,116.418253,39.968057
2009-03-28 01:32:05,116.418038,39.968023
2009-03-28 01:32:07,116.417828,39.968013
2009-03-28 01:32:09,116.417597,39.967983
2009-03-28 01:32:11,116.417364,39.967956
2009-03-28 01:32:13,116.417137,39.967935
2009-03-28 01:32:15,116.41689,39.967987
2009-03-28 01:32:17,116.416679,39.968025
2009-03-28 01:32:19,116.416524,39.968027
2009-03-28 01:32:21,116.416432,39.968027
2009-03-28 01:32:23,116.416386,39.968086
2009-03-28 01:32:25,116.416339,39.968124
2009-03-28 01:32:27,116.41629,39.968141
2009-03-28 01:32:29,116.416228,39.968152
2009-03-28 01:32:31,116.416165,39.968158
2009-03-28 01:32:33,116.416127,39.968155
2009-03-28 01:32:35,116.416132,39.96813
2009-03-28 01:32:37,116.416147,39.968113
2009-03-28 01:32:39,116.416148,39.968111
2009-03-28 01:32:41,116.41615,39.968106
2009-03-28 01:32:43,116.41615,39.968098
2009-03-28 01:32:45,116.416153,39.968089
2009-03-28 01:32:47,116.416154,39.96808
2009-03-28 01:32:49,116.416155,39.96807
2009-03-28 01:32:51,116.416157,39.968062
2009-03-28 01:32:53,116.416158,39.968055
2009-03-28 01:32:55,116.416158,39.968047
2009-03-28 01:32:57,116.416154,39.968039
2009-03-28 01:32:59,116.416145,39.96803
2009-03-28 01:33:01,116.416112,39.968019
2009-03-28 01:33:03,116.416051,39.967994
2009-03-28 01:33:05,116.415921,39.967994
2009-03-28 01:33:07,116.415768,39.968002
2009-03-28 01:33:09,116.415608,39.968002
2009-03-28 01:33:11,116.415438,39.968034
2009-03-28 01:33:13,116.415279,39.968042
2009-03-28 01:33:15,116.415107,39.968048
2009-03-28 01:33:17,116.414888,39.968065
2009-03-28 01:33:19,116.41466,39.968014
2009-03-28 01:33:21,116.41442,39.968012
2009-03-28 01:33:23,116.414175,39.968014
2009-03-28 01:33:25,116.413937,39.968014
2009-03-28 01:33:27,116.413704,39.968016
2009-03-28 01:33:29,116.41348,39.968047
2009-03-28 01:33:31,116.413267,39.968094
2009-03-28 01:33:33,116.413076,39.968082
2009-03-28 01:33:35,116.412907,39.968076
2009-03-28 01:33:37,116.412787,39.96804
2009-03-28 01:33:39,116.412627,39.968086
2009-03-28 01:35:23,116.412298,39.968121
2009-03-28 01:35:25,116.412212,39.968114
2009-03-28 01:35:27,116.412118,39.968155
2009-03-28 01:35:29,116.412024,39.968127
2009-03-28 01:35:31,116.411906,39.96814
2009-03-28 01:35:33,116.411759,39.968109
2009-03-28 01:35:35,116.411623,39.968129
2009-03-28 01:35:37,116.411494,39.968124
2009-03-28 01:35:39,116.411345,39.968152
2009-03-28 01:35:41,116.411182,39.968117
2009-03-28 01:35:43,116.410987,39.968089
2009-03-28 01:35:45,116.410833,39.968061
2009-03-28 01:35:47,116.410685,39.968048
2009-03-28 01:35:49,116.410583,39.968043
2009-03-28 01:35:51,116.410505,39.968034
2009-03-28 01:35:53,116.410471,39.968056
2009-03-28 01:35:55,116.410414,39.968066
2009-03-28 01:35:57,116.410351,39.968074
2009-03-28 01:35:59,116.41031,39.968067
2009-03-28 01:36:01,116.410287,39.968051
2009-03-28 01:36:03,116.410287,39.968021
2009-03-28 01:36:05,116.410302,39.968022
2009-03-28 01:36:07,116.410299,39.96803
2009-03-28 01:36:09,116.410305,39.96803
2009-03-28 01:36:11,116.410306,39.968011
2009-03-28 01:36:13,116.410293,39.967978
2009-03-28 01:36:15,116.410281,39.967942
2009-03-28 01:36:17,116.410261,39.967917
2009-03-28 01:36:19,116.410223,39.967925
2009-03-28 01:36:21,116.410153,39.967947
2009-03-28 01:36:23,116.41009,39.967963
2009-03-28 01:36:25,116.41001,39.967964
2009-03-28 01:36:27,116.409931,39.967947
2009-03-28 01:36:29,116.409879,39.96794
2009-03-28 01:36:31,116.409846,39.967913
2009-03-28 01:36:33,116.409823,39.967945
2009-03-28 01:36:35,116.409807,39.96797
2009-03-28 01:36:37,116.409815,39.967989
2009-03-28 01:36:39,116.409821,39.967979
2009-03-28 01:36:41,116.409844,39.967981
2009-03-28 01:36:43,116.409873,39.967997
2009-03-28 01:36:45,116.40988,39.968009
2009-03-28 01:36:47,116.409865,39.968017
2009-03-28 01:36:49,116.409868,39.968069
2009-03-28 01:36:51,116.409853,39.968052
2009-03-28 01:36:53,116.409851,39.968052
2009-03-28 01:36:55,116.409852,39.968057
2009-03-28 01:36:57,116.409863,39.968035
2009-03-28 01:36:59,116.40989,39.967995
2009-03-28 01:37:01,116.409906,39.96798
2009-03-28 01:37:03,116.409895,39.967944
2009-03-28 01:37:05,116.409858,39.967908
2009-03-28 01:37:07,116.409786,39.96787
2009-03-28 01:37:09,116.409696,39.967824
2009-03-28 01:37:11,116.409544,39.967731
2009-03-28 01:37:13,116.409378,39.967672
2009-03-28 01:37:15,116.40921,39.9676
2009-03-28 01:37:17,116.409024,39.967525
2009-03-28 01:37:19,116.408848,39.967441
2009-03-28 01:37:21,116.408667,39.967297
2009-03-28 01:37:23,116.408437,39.96723
2009-03-28 01:37:25,116.408203,39.967188
2009-03-28 01:37:27,116.407947,39.967174
2009-03-28 01:37:29,116.407711,39.967172
2009-03-28 01:37:31,116.4075,39.967179
2009-03-28 01:37:33,116.407268,39.967147
2009-03-28 01:37:35,116.40703,39.967125
2009-03-28 01:37:37,116.406819,39.967103
2009-03-28 01:37:39,116.406571,39.967146
2009-03-28 01:37:41,116.406345,39.967235
2009-03-28 01:37:43,116.406054,39.967435
2009-03-28 01:37:45,116.405866,39.967547
2009-03-28 01:37:47,116.405729,39.96763
2009-03-28 01:37:49,116.405659,39.967695
